DRIVER_ID,VEHICLE_ID,DISTANCE_MTRS_GPS,AgeRange,Gender,VehicleClass,LocationCode,Accel_Measure,Deccel_Measure,LatPos_Measure,LatNeg_Measure
1104,88,11747422.2824228,65-69,Male,Car,Washington,12.4486884428095,11.7268279532374,38.7761662983355,9.23436626282805
1105,3225,15583990.5276124,20-24,Male,SUV/Crossover,North Carolina,11.2320396813548,6.23203664221424,36.0369828899044,25.6468328373166
1106,368,10491116.6779615,65-69,Male,Pickup,New York,22.7849910869972,13.6343922568778,49.5657436631465,44.2583963416773
1107,2401,3188799.970592,25-29,Female,Car,Washington,85.1480188484799,37.5815357203957,184.846966080024,36.8790771087995
1108,2623,4631040.19621503,16-19,Male,Car,New York,0.760088414451016,6.04615784222399,31.6818670932537,23.4590924278291
1109,318,14082792.3683217,55-59,Female,Car,North Carolina,16.5648966411482,2.04504896804299,44.8206565496088,26.9378394623884
1111,442,13220952.0233943,20-24,Male,SUV/Crossover,Florida,11.3153727307448,4.29621103680683,23.6836197155802,20.8638530350844
1112,771,2142088.54125585,75-79,Male,Car,Florida,1.792642986526,19.3456055629264,65.4314690081989,41.156095232326
1113,1410,7542729.13044872,80-84,Male,Car,New York,60.8161836474049,8.59105489264004,46.3704839390398,9.6304664722434
1114,588,15907833.0725539,20-24,Female,SUV/Crossover,New York,86.3976880906098,36.4901993472331,62.7213018548362,59.6133989887129
1114,899,53800930.750621,70-74,Female,Car,Florida,0.939760693627338,4.50252433592339,7.28909322810318,5.76644299032724
1115,1003,36094378.1851734,40-44,Male,Car,Florida,25.5241964627732,14.7081076525671,36.2693601004533,27.3726837717305
1115,2034,50821869.7440833,25-29,Male,SUV/Crossover,New York,39.1138698755062,20.624192011787,35.7735756113472,28.9261297823689
1116,905,8702811.51145937,25-29,Male,Car,Washington,34.9496251411971,18.5503270738916,49.9149038707786,32.5779777749612
1117,1103,1647331.54225106,20-24,Male,Car,New York,1.65115517443632,2.81667647403843,32.1489625140248,13.4034949454242
1118,751,6234556.98488289,20-24,Female,Car,Indiana,20.4794021948295,38.6234339639328,71.78056132699,43.0888675252114
1119,1342,3178492.38978663,60-64,Male,SUV/Crossover,Florida,0.151014991114143,2.51691651856905,19.2292422018676,6.19161463567987
1120,1778,17419284.0515067,20-24,Female,Car,New York,2.14934206763576,4.61098170065449,31.6982028863718,15.2842102587432
1121,166,46778756.3129183,75-79,Male,Car,North Carolina,9.76511639053241,7.30588042387994,24.1066691140009,17.5532670109325
1122,1539,1361887.83424141,65-69,Did not specify,Car,New York,8.22387844167695,3.52451933214726,30.7808021674194,9.16375026358289
1123,3232,9359580.35946544,16-19,Male,Car,Florida,21.9155124612569,15.2656416754309,55.5751411946537,44.7883327991365
1124,1260,2527685.03586552,Did not specify,Did not specify,Van/Minivan,Pennsylvania,1.45587759067455,1.26598051363004,6.14000549110571,5.31711815724618
1125,1833,11327215.1534623,70-74,Female,Car,New York,4.92972008066181,13.5461362674919,36.8104599719332,16.7666983832251
1125,2867,13831495.0680223,70-74,Female,Car,New York,8.20157180710474,24.2461135510459,51.3841776687719,44.2584114724721
1126,1825,25455359.3653561,40-44,Male,Car,New York,31.9366931077945,21.1381812480836,49.7875508968392,34.2434764910971
1127,3158,13534608.5233801,20-24,Male,Car,Washington,7.73129121682698,5.81620073192488,34.7198811985028,16.5974508691515
1128,671,18563331.5761278,45-49,Female,Car,New York,16.7728512914355,11.1100746735151,31.7529209443209,19.2724026144141
1129,1117,2501118.66353435,80-84,Male,Car,North Carolina,19.063469756618,8.70010700302031,24.5650080085279,14.2656166299524
1130,2464,21260223.3626067,35-39,Female,Car,Florida,10.9726034398257,10.9199229020487,40.022157128253,26.1295467373626
1131,2423,6209961.23788674,16-19,Male,Car,Washington,96.6962557409367,24.6313936819439,87.0601247398415,67.4529170076665
1132,779,791925.482870817,75-79,Did not specify,SUV/Crossover,New York,18.385568232024,8.48564687631879,35.9629796186844,15.961097695933
1133,2093,4261321.59766408,90-94,Male,Car,New York,33.7172392899801,9.98751186095179,23.2040689100309,8.52317741517315
1134,1724,15908810.2294632,35-39,Male,Car,Florida,29.1360568964207,5.67232864673154,43.4073943959102,12.440905205686
1136,156,60108173.4411786,25-29,Male,SUV/Crossover,Indiana,5.4408573955427,4.10726172276046,37.7506064498956,20.8158047128884
1137,2461,19944229.0010154,25-29,Female,Car,Washington,17.9460434385194,4.74924350272842,33.2687716314439,15.5232874624654
1138,543,7630684.69398265,16-19,Female,Car,Washington,161.621145343947,32.1229365162074,79.8879818059726,52.3150956970871
1139,1467,12338173.3876652,20-24,Female,Car,New York,4.42204840908987,9.45358736136808,42.1067190155859,26.0265429825319
1140,2886,21387473.3280259,20-24,Female,Car,Indiana,18.9419289406727,15.5979154191559,76.0295512733242,59.7807875848799
1141,1331,17038361.2013539,16-19,Male,Car,North Carolina,13.0622891116027,8.22614325072897,40.9804670618507,23.0350792169385
1142,2254,17985564.8412328,20-24,Female,Car,New York,6.45851275872623,14.8207744573525,26.8748857356914,23.5566691254918
1143,1519,16907367.1188002,20-24,Female,Car,Florida,6.74735452293741,4.2679619773419,41.7332867407489,27.3490246441643
1144,1363,24624592.9515208,20-24,Female,Car,New York,6.34812523836443,7.69961965963342,43.8131100125807,29.4534817865977
1145,401,7716737.56844736,65-69,Female,Car,New York,12.4819587481942,7.21548445908898,49.1814055659743,15.4262081539144
1146,3253,4443415.7656645,40-44,Male,Pickup,Washington,4.35700844147875,6.12141681860651,49.4754512280315,31.2912424433474
1147,1682,20972727.6615194,20-24,Female,Car,Florida,24.3439960810044,17.8670131061461,34.0938008417451,29.2188984613747
1148,2142,5904045.02363663,40-44,Female,SUV/Crossover,Washington,13.9294330701672,18.2654433643826,49.7015179974448,28.4279674914501
1149,2751,6618095.43376462,35-39,Male,Pickup,North Carolina,6.81767140585551,2.87696062871208,25.1190091868223,18.9057412743937
1150,618,37232896.6821795,75-79,Male,Car,Washington,2.56547323769515,3.91481762067049,15.4572985527462,8.33241642862797
1152,2030,13471112.9342397,16-19,Male,Car,New York,10.0837993611303,6.48498757500252,40.3589519777629,29.6100256858632
1153,1418,1452159.27521563,85-89,Did not specify,Car,Florida,21.5954272614782,7.27192958804879,24.9008498015004,7.16174883671472
1154,684,20660025.3436856,40-44,Male,Car,North Carolina,11.5779141613255,13.0958213022083,48.0386632392654,28.3678258012944
1155,3091,6203453.03163468,16-19,Did not specify,Car,North Carolina,20.2983724319129,4.56519939065894,22.2327789533786,19.7825306928554
1157,803,11754156.2076736,80-84,Male,Car,Washington,23.3993827494349,6.0710440408656,20.2549630780449,7.44587688420063
1159,439,18473282.1366139,16-19,Female,Car,Washington,42.5176205393012,58.8958687446014,74.4513070189109,61.5115382094352
1160,2805,18753166.5714149,35-39,Female,Car,Indiana,25.8431021851386,23.1811517454677,68.9206270886595,64.4925749149761
1161,2689,12633438.8284848,16-19,Female,Pickup,Pennsylvania,1.88705548217383,12.7661203089343,43.5669185146172,44.0988401941561
1162,2207,9611053.69136337,50-54,Did not specify,Car,North Carolina,5.77668191052674,9.02294407926655,17.2634557383753,11.6865438074633
1163,1772,443574.731222466,16-19,Female,SUV/Crossover,North Carolina,48.6952896087468,29.5778796142018,98.8334026133084,89.4550505405127
1164,624,4008330.14145783,65-69,Male,Car,New York,16.2062499114342,8.34262618593534,23.5908711764966,16.3260005265433
1166,2442,47129177.7534952,20-24,Male,Pickup,Washington,5.6864985296741,7.64876488797359,36.7602424354097,25.0375681530427
1168,1470,17034089.8543471,30-34,Female,SUV/Crossover,Washington,5.59818580360864,17.6211351804862,41.1222440406017,7.34527063493616
1169,3049,3807894.81617913,85-89,Female,Car,Florida,51.1358662462697,27.9839662448773,86.2628869380376,52.4384232336439
1170,2572,40738018.3547736,20-24,Female,SUV/Crossover,Florida,14.2019671885244,5.63601297442825,22.5361968273654,16.6331114611175
1171,2710,18462913.6964693,85-89,Female,Car,Washington,8.24138608355721,6.10954488844146,13.0250297408901,4.03836584115422
1172,27,3804744.13401008,45-49,Female,Pickup,Florida,2.48111296515767,2.77548230000689,22.1618056379338,12.7840396848802
1173,987,974283.700370959,60-64,Male,Car,North Carolina,3.12024105385579,1.47800892024748,28.9032855515063,13.4663034955881
1173,1869,19838385.2866349,50-54,Male,Car,New York,9.35560013168201,7.44415424270905,40.8259033332537,11.500936023947
1174,2069,15046199.4917104,20-24,Female,Car,North Carolina,13.5901428206277,20.6723299243351,27.3185265306671,27.4035978472282
1175,656,20025695.1141352,16-19,Female,Car,Florida,15.8756037275128,18.2165961241718,39.2615584886755,23.4498726423
1176,3338,30622952.5794676,16-19,Male,Car,North Carolina,19.0393136810369,20.298499904179,58.7115169686639,54.2860782508158
1177,2091,13099677.7853888,25-29,Male,Car,North Carolina,7.97576869535947,5.61845880530682,43.9583331310853,36.5566243571377
1178,2701,9663759.86079313,20-24,Female,Car,New York,18.8084143871806,16.1924553438932,34.6862923777671,25.8450130795677
1178,3002,13919629.7141696,20-24,Female,Car,New York,10.0117605756522,15.1613228464814,28.2536251377189,21.4718355399751
1179,120,13702127.3078844,50-54,Female,Car,North Carolina,1.91503110505338,3.23453424451089,22.0695657838469,12.8213667887111
1179,1400,1609484.75883878,75-79,Female,Car,Indiana,31.6126013126768,4.97053479759068,36.6825468062192,9.04637333161504
1180,1988,350007.146181166,75-79,Did not specify,Car,Florida,18.2853409418313,4.11420171191204,16.4568068476481,20.1138750360144
1181,1391,4995975.57895046,16-19,Female,Car,Washington,55.2444653978836,11.6894086204217,69.5279619587277,66.6776678019673
1181,2103,2246710.52101989,16-19,Female,Car,Washington,10.8959297474992,9.18676429691106,44.7943778508299,41.7321230851929
1182,3265,20411241.2245284,20-24,Female,Car,Florida,9.77500573361679,15.4032768777522,38.8491807664834,23.9632658601977
1183,619,15743682.5362516,20-24,Female,SUV/Crossover,Florida,4.5427745278347,7.34770913562525,45.3057915997474,12.7136709940072
1184,2063,58225797.1288627,35-39,Female,Car,Washington,4.58628328280331,11.7006556130476,29.1499658861459,18.3836040515004
1185,2990,6685136.10874198,20-24,Male,Car,Florida,15.8441052324262,7.6587819854628,42.9131128122963,42.6259084878414
1186,1072,9768768.96882473,25-29,Did not specify,Car,Indiana,7.77989532176883,2.99730703975515,27.1559293547215,17.4269655207622
1186,1520,16760592.5058887,25-29,Did not specify,SUV/Crossover,Indiana,2.97841499233759,2.86386056955537,26.5193488740828,27.6171620924123
1187,389,1496639.8730305,30-34,Did not specify,Car,Washington,12.4011128758841,5.02458883764268,24.9091318972499,14.1116112035922
1188,1851,43288769.1055297,40-44,Male,Car,Florida,50.9102024737053,17.1758175472128,44.4826692878644,25.0374409435807
1189,2130,17215263.0426646,55-59,Female,SUV/Crossover,Pennsylvania,11.4131279616851,4.5819805253345,35.8100830915088,10.4651319909263
1193,2504,1321601.16292212,75-79,Female,Van/Minivan,New York,4.60048021337756,6.41645924497396,34.3825363315586,14.0435711776789
1194,2472,31870772.842059,20-24,Female,SUV/Crossover,Pennsylvania,8.23826900279953,3.95095533528533,57.8435925961342,39.5296344473148
1195,2908,17348862.8873814,75-79,Male,Car,New York,1.38337596854583,3.26476728576815,14.6545627601288,10.9932276967108
1196,2095,14037984.1967778,20-24,Male,Car,New York,3.94358614627213,15.2500527852951,51.0386669451058,30.1923690794072
1197,1282,13881817.5268335,65-69,Male,Pickup,New York,4.1377867047286,1.26784550841266,31.7307153150915,5.6361495783072
1198,2613,32051709.4649148,30-34,Did not specify,SUV/Crossover,Washington,35.6074611636329,7.4329888788237,43.0254742421635,26.4422713842372
1199,2241,7304875.84906053,35-39,Male,Car,Washington,128.396432654037,30.7082563256499,70.5282349276695,53.4437556594762
1200,420,4523687.7783446,20-24,Female,SUV/Crossover,New York,3.99673913981221,10.4693343839329,34.1314448665379,36.1474991229034
1200,1785,4634275.53021501,85-89,Male,Car,New York,36.4932984448928,11.98029759733,27.1714530521576,15.6054596945048
1200,3285,9627544.52151647,20-24,Female,SUV/Crossover,New York,15.4390353290817,11.1180997149146,40.6001757900394,31.6757818484712
1201,87,35207377.8554276,25-29,Female,Car,New York,18.7960603802246,12.8200402158157,35.9515555290031,18.7142593437536
1202,1914,3229431.55699596,16-19,Male,Car,North Carolina,6.8371165668979,3.81491286703724,27.843909497077,23.0876544940176
1203,19,17248048.5063934,30-34,Female,Car,North Carolina,9.66602105381377,6.53059387896823,24.4618978108512,18.5157178727565
1204,1502,8309605.26554847,80-84,Female,Car,Florida,117.743258401989,116.607223692959,86.7237343978017,71.8590090525302
1205,3260,4391340.74425823,16-19,Male,Car,Florida,9.29101210224846,10.0561542753748,48.8597930553537,29.6948033856176
1206,2183,5671226.57743641,65-69,Female,SUV/Crossover,Florida,15.0655239802854,15.5451380395829,85.5687906970142,24.742442941405
1207,2859,20731953.9805889,20-24,Male,Car,Florida,18.3523463517351,10.5344628974425,43.0485231076444,34.2427925831155
1208,451,2679632.26237858,Did not specify,Did not specify,Car,Florida,3.76171019491029,5.73212982081567,24.0630033102991,21.9134546274932
1210,927,22713422.7707955,45-49,Male,Car,Washington,38.08144676073,10.05925008774,40.9484739215915,30.2059274343341
1211,2073,14565124.1635207,65-69,Female,Car,Washington,7.43694312413036,8.71121993712759,22.1570373432362,8.50250218327459
1213,2740,19703600.7105821,25-29,Female,Car,New York,10.2316324290782,8.5507213871582,47.7800993751556,33.2446850513064
1214,1094,33886454.241552,45-49,Male,Car,Indiana,5.19853740802395,4.41002174304666,36.0639679586621,16.3463546835412
1215,1906,11032078.9630537,16-19,Male,Car,North Carolina,54.2128099339173,62.2040507775739,92.9072392821494,95.6628395730655
1216,2893,8022875.2522362,70-74,Female,SUV/Crossover,New York,53.6067166045147,18.507080732511,64.1366073661158,21.6381277960932
1217,322,11392061.9269443,25-29,Female,SUV/Crossover,Washington,35.4492455000482,13.0757716166977,57.3030592869242,38.342488199339
1217,3121,8498519.94420964,25-29,Female,Car,Washington,31.8737852918214,10.6747999175799,46.0127178105207,31.2336738329189
1219,2606,19110415.8011088,16-19,Female,Car,New York,12.1064869758918,5.03181097684023,45.5793327086825,16.6024645042831
1220,2609,4334572.83638686,20-24,Male,Car,Pennsylvania,11.6643558450721,10.6677178456514,28.4595517612361,18.6777343595143
1224,2666,12262694.2463999,75-79,Male,Car,North Carolina,30.596864967921,10.2946381491214,57.4229435922474,20.4457515585212
1225,2391,22665870.7203808,50-54,Female,Car,Florida,22.052539086908,10.98391511499,48.7075927335676,33.3894077724311
1226,3198,5190592.78020691,65-69,Male,SUV/Crossover,Washington,67.1676655755882,32.4895454413354,82.4568634303343,38.9627945330626
1226,3209,2833268.68918838,60-64,Male,Car,Florida,29.6477352538219,17.1109786322058,67.1450613653223,54.8906641270759
1227,2963,14776085.1265755,20-24,Female,Car,Florida,20.1839660130004,7.73141187407847,41.3533080491676,26.5293544698771
1228,1720,33994130.0000483,45-49,Male,Car,Washington,1.5249691637917,4.10894469132764,34.7730622904107,23.0063249154748
1228,2368,5418496.52307438,70-74,Male,SUV/Crossover,New York,23.5932605023553,3.45483288958143,43.3478177940645,9.92157137520822
1229,1374,7006497.25541823,16-19,Male,Van/Minivan,New York,14.4551544527729,9.11154285411753,64.7627456999431,39.0266334277866
1230,79,12147677.0299451,45-49,Female,Car,North Carolina,5.9402303684992,17.1753002228891,30.0172616625492,23.4843253814503
1231,539,20619680.3150884,16-19,Male,Car,Pennsylvania,26.0101025721311,14.013796314221,60.7031719635386,39.5660838351123
1232,228,4053478.52351536,70-74,Male,Car,New York,21.0387200783887,4.97350605980671,55.142761631349,24.6701689474539
1233,1591,26572938.8067337,20-24,Female,SUV/Crossover,New York,6.0211631526226,5.2745389216974,19.4363146566657,14.8481883343673
1234,3339,18245225.8316391,16-19,Male,Car,Florida,15.8463371551497,10.0760605375025,52.160494409978,28.3690651338734
1235,2792,15173912.5040979,16-19,Female,Car,New York,15.616275626738,18.9904877810636,59.5232112848995,56.3282541512725
1236,438,2263266.19903867,16-19,Female,Van/Minivan,Florida,21.4910645599974,17.6028785376295,49.2739210470993,45.5271236073629
1236,1806,6186724.48392159,16-19,Female,SUV/Crossover,Florida,13.939524901121,14.0429722102202,29.5083449205549,29.8445486751274
1236,2042,1978416.61599949,16-19,Female,Car,Florida,26.364517755351,8.89600292358471,38.333685325265,43.6712870794158
1237,2820,19526302.7469716,75-79,Male,Car,North Carolina,19.9361858230112,25.91786097747,38.7088129173469,20.5343533384571
1238,1296,38428445.9000658,20-24,Female,Car,North Carolina,5.14618781395117,8.93921135643459,42.3727778176222,21.5715202783827
1239,2683,10164591.4978336,20-24,Male,Car,Florida,7.76027251235935,15.0640584063446,43.9486427069114,34.0790871993063
1242,3125,1510598.81953677,80-84,Female,Car,New York,29.7630313346778,37.9187374299453,24.0434452418927,11.4391721855701
1243,2855,22905132.1868957,30-34,Female,Car,Washington,25.887648024107,19.9780554098613,34.2141662229024,21.9898316189663
1244,2645,4207808.52790912,20-24,Male,Car,Florida,13.460688532837,13.6508112522274,45.9716735485874,53.3864596048112
1246,2634,14056708.9633956,20-24,Female,Car,Florida,11.8263812982753,21.9112454275071,71.6070883036089,32.6904399313249
1247,2622,13376742.5960855,20-24,Female,SUV/Crossover,Pennsylvania,17.0684304014951,6.31543885913764,33.5746910560594,24.8550794494091
1248,1302,4905323.3191165,25-29,Male,Car,Indiana,3.2617625708068,5.83855500174418,24.4958369067591,11.2856984949915
1249,2680,7763271.5087891,16-19,Male,SUV/Crossover,Florida,11.046889175898,5.87381234166221,47.175987544087,17.6008271571211
1250,1999,10855722.4981374,20-24,Female,SUV/Crossover,Florida,24.6579626594109,26.6771741862127,45.7491429138145,45.7933592246203
1251,2361,7534531.50179189,80-84,Male,Car,Florida,30.3668516012689,9.04634879869969,18.2413465213217,13.3996387135669
1252,527,24342091.0474982,25-29,Male,Car,North Carolina,24.4449007621782,4.5222080463508,26.6074101331803,19.1076435911944
1253,1030,42372575.2620293,20-24,Female,Car,New York,15.4326234824341,10.2745702216059,27.6933840519138,18.887688441188
1254,1399,9411120.50737483,20-24,Male,Car,New York,22.0845115984999,14.9950263509445,53.9276911396781,33.2542761252239
1255,1638,6281499.21139758,45-49,Male,SUV/Crossover,Indiana,11.2075155358233,3.28583978209364,20.5556023577486,11.5386466766544
1256,1522,15878749.4980568,20-24,Female,Car,New York,25.4831150305331,12.5349921304797,64.5290109353633,44.5173595116232
1257,149,32072123.3855061,25-29,Female,Car,New York,34.3675405195691,13.6093265404826,59.7752751495829,18.4234761414964
1257,1837,20472653.2738355,40-44,Male,Car,Washington,11.8558154995084,8.14354630882513,28.4555202595319,22.3048763583368
1258,177,12646669.0925106,16-19,Female,Car,New York,18.7875557003944,9.60252846909047,41.9778517265378,37.9799610859151
1259,577,9932843.53784037,20-24,Male,Car,Florida,23.4696136219101,8.48900918239301,53.7368778604613,48.7594512241056
1261,1823,20347053.5405972,16-19,Female,Car,North Carolina,32.3506299664792,29.5826616271013,47.9125883290612,50.6648295756017
1261,2064,1902314.41417864,16-19,Female,Car,North Carolina,20.4382617879638,22.4568555447997,56.4365171182045,48.6985743836668
1262,662,1476867.12198862,16-19,Male,Car,North Carolina,28.1677338337554,39.5431648050798,73.3444454055863,62.9440513746612
1262,1361,19134971.6938258,16-19,Male,Car,North Carolina,24.2822413032324,13.9555994266856,60.7975814448356,38.7729865437633
1263,1953,17338958.1748678,20-24,Male,Car,Pennsylvania,6.08110354362765,10.6396242576672,24.0291253833177,18.1879439825343
1264,616,9409796.4815832,16-19,Female,Car,Florida,4.47193518822206,12.8546882216573,42.3218505075464,33.190941016766
1265,2932,10247002.0391957,45-49,Did not specify,Car,Washington,8.86893548497168,7.38557479646409,13.2253316122729,14.8648355311497
1266,1250,28046378.4910503,65-69,Male,Car,Florida,0.148325745562033,4.62091745789411,15.585612956749,5.87027662243585
1266,2925,26482417.5623525,85-89,Male,Car,New York,35.857753460921,13.8778870597701,76.1924395780412,11.1228515790321
1268,2417,4994393.67012045,25-29,Male,Car,Indiana,37.5140632427322,27.3907122737285,86.4008783651996,71.311959674058
1270,3211,29707008.3058498,25-29,Female,Car,North Carolina,0.99639787673171,5.67138899566752,20.9081976079594,8.90294967695955
1271,462,11015172.4382421,16-19,Male,Car,Florida,60.2514398863024,21.1344853024518,47.6869520604462,46.1036813401938
1272,679,6527126.45642704,50-54,Female,SUV/Crossover,North Carolina,14.8549289870931,7.25587290458671,42.43214864135,23.9492832019636
1273,3337,18374531.6350126,25-29,Female,Car,Florida,52.2026911517161,37.5389160225268,56.5391282148611,44.6966494881999
1274,1954,8469368.46961058,75-79,Female,Car,North Carolina,21.0452527410459,17.5503050237268,65.4972093834885,54.6912088737235
1275,347,8436316.2673716,50-54,Female,SUV/Crossover,New York,20.2932173918296,9.16039626191933,27.8605012603716,17.6949269407262
1276,2184,27153670.6713612,20-24,Female,Car,New York,4.63141803265068,3.19367503014843,42.0716599912543,20.7824572533829
1277,1468,11327153.825162,75-79,Female,Car,New York,41.415523020258,24.8182380445407,28.4343273669097,20.6936361612135
1278,2245,8783932.23990467,80-84,Male,Car,New York,49.8364500139576,5.95633010035239,47.6688558795786,23.7888902478906
1280,700,22200671.4182471,25-29,Female,Car,Florida,14.4932553587339,11.351008050724,42.470787582804,24.1001720137276
1280,3086,4848944.26017367,25-29,Female,Car,Florida,42.4999729719762,14.9145867883022,52.9269849744175,34.3497452358907
1283,1086,615050.107550621,75-79,Female,Car,Indiana,16.3889086047682,8.58466641202146,67.1164828576223,22.1120195461159
1284,651,20533603.5579533,20-24,Male,Car,North Carolina,6.62328945896702,11.6647815530278,47.3759998947288,37.7215814951286
1285,2170,38994780.977502,30-34,Male,Car,Florida,3.60253337699344,10.1798238135771,22.275801484849,11.3697266374132
1286,2275,16380186.1670745,16-19,Female,Car,New York,5.6946849717435,7.60919312690941,59.9944341276991,35.4086329718185
1287,2866,38891059.9828532,40-44,Female,SUV/Crossover,Indiana,19.6446175634411,10.8035111458841,107.409774941638,45.2381601523767
1289,2384,6232360.88056212,85-89,Male,Car,New York,4.05624778225613,1.54034725908461,21.7959137160472,10.2176368185946
1290,2847,29068133.6683995,16-19,Female,Car,Indiana,4.23831820114178,2.51546937392441,29.5856627677105,28.4022362570021
1293,1635,54217286.9117149,35-39,Male,Car,North Carolina,20.4067754589346,10.3258578931037,41.4303283684719,22.9594668214767
1293,2901,3036655.87419198,60-64,Female,Car,New York,33.0890308822816,28.5050409352139,60.5402810250661,21.5500217051802
1295,1404,13834268.0048786,65-69,Female,SUV/Crossover,New York,6.33788502355745,9.47213108447728,27.0747971535547,26.1148620131254
1296,1128,7898211.92441989,16-19,Male,SUV/Crossover,North Carolina,17.8470774586557,34.8433294312007,120.898250026399,108.743600224817
1297,2199,2786965.29420849,50-54,Female,Car,New York,64.2993295870568,0.975971966946397,28.9346983141755,15.7877818182505
1298,2459,3974336.07131209,55-59,Male,SUV/Crossover,Pennsylvania,0.362324668614297,3.98557135475727,31.2001797973422,9.38018308745902
1298,2595,24244000.7314073,55-59,Female,Car,Pennsylvania,0.706154078679827,1.99966996112138,18.9473678494372,18.7955777203752
1299,832,26358068.4071916,55-59,Female,Car,Pennsylvania,0.224599159109275,2.62841718633287,15.2181105915393,5.93063184999357
1300,1400,36414726.4004437,75-79,Male,Car,Pennsylvania,0.44377650465618,4.978205740351,20.3785685999541,14.2887246845732
1300,3066,12965441.271144,45-49,Male,Pickup,North Carolina,23.7060963504624,4.46726021804652,44.9564336307831,19.6090510676131
1301,2980,5984569.0749624,80-84,Male,Car,Pennsylvania,53.5243216324665,5.21340795121427,35.6917928967746,29.1416136760182
1301,3078,9242946.28818071,25-29,Female,Car,Pennsylvania,11.3903074536553,11.8403803925535,34.3613378351151,28.4238371411884
1302,2362,54427394.4295014,60-64,Male,Pickup,North Carolina,2.99555034204663,1.54040076470308,24.1084478460495,11.5000912051879
1304,2753,13548090.9631835,16-19,Female,SUV/Crossover,New York,8.86914623813278,7.06224960106977,67.0323223004549,58.4111814830955
1307,2083,6227682.76526855,75-79,Did not specify,Van/Minivan,Florida,1.59288781620723,3.93083606257589,14.9782838201421,11.0988312355084
1308,22,9123487.35131169,70-74,Female,Car,Florida,7.85664485956617,6.31337533357996,22.465093895322,13.3282368153355
1309,1895,8189200.52088987,20-24,Male,Car,Washington,20.4757472444672,11.0389286193931,33.1753996384592,23.6018155260652
1310,2958,8219746.72573373,16-19,Male,SUV/Crossover,Washington,4.26290507106497,27.6991503019427,78.8540111547224,72.2941983284717
1311,1798,11843218.2927798,80-84,Female,Car,North Carolina,74.3446568519966,40.9753487610587,27.7627239380071,22.5073956597177
1312,2841,6735480.34897183,35-39,Female,Van/Minivan,Washington,4.39463831328948,3.5632202540185,34.6820104724467,23.9448401070043
1313,2953,15606889.6064336,75-79,Male,Car,Washington,40.6897220403365,17.2026590031959,66.7192519623355,24.071420345354
1314,2097,6353627.52885034,75-79,Female,Van/Minivan,Pennsylvania,1.46058294381622,6.09415642075043,29.0101991599359,9.29232941841698
1315,2593,10209037.0857497,16-19,Male,Car,Washington,36.1718736936963,19.856916798056,75.901379678757,52.3144343109005
1317,444,344555.15469265,75-79,Female,Car,New York,16.2528405793125,9.75170434758751,26.0045449269,16.7172074530072
1318,2076,96046854.6831738,25-29,Male,Car,North Carolina,14.9593654549076,8.26263392609596,32.0726796328882,19.4038628974124
1319,1173,21736433.9113091,50-54,Female,Car,Pennsylvania,0.529985739473406,5.22624826425165,20.8313839265242,12.8227105300371
1320,841,9729349.0719256,65-69,Male,SUV/Crossover,New York,11.1333244597587,12.0542493781435,80.7453812369502,40.5371414967581
1320,2881,52641080.5775734,30-34,Female,SUV/Crossover,North Carolina,3.33123860824978,8.87823720319124,22.303493528592,19.3582652335245
1321,2338,6258467.84263412,16-19,Male,Car,Washington,144.87891011011,14.1632109054175,49.8268917954127,48.7531465643161
1322,3328,35355412.5259465,20-24,Male,SUV/Crossover,Washington,40.4803648932021,8.61650248816733,47.6622921246735,31.8276586130677
1324,1203,2916606.63809315,Did not specify,Did not specify,Car,Washington,6.25384299746541,10.0390637590892,19.9135527024557,9.54533931192089
1325,732,43099718.3969214,55-59,Male,Car,Washington,0.935504952229109,1.47379153188475,9.49983005061226,2.83621342659936
1326,1274,17076341.198654,50-54,Male,Car,Florida,13.4267638092212,10.8594691241363,27.3688604931857,14.110751079335
1326,3204,1774504.32076403,35-39,Female,Car,Florida,2.61481470949713,3.42630892968589,16.3200504282407,4.32796917434008
1327,2795,14687767.572468,20-24,Female,SUV/Crossover,Florida,3.12641112908653,4.15039247450162,28.9764933915337,21.6996897879455
1328,691,16234079.6451918,20-24,Female,Car,North Carolina,31.5090236822573,18.1544015085136,61.0961644686622,33.4604740072767
1329,2867,14186483.5749907,35-39,Female,Car,Florida,34.0605899584469,16.5114912911147,41.2674498867408,19.0378396853836
1329,3098,10334726.6999221,20-24,Did not specify,Car,Florida,0.836016302208082,1.98166827190064,18.5936218324427,14.2587224876601
1330,218,37816516.8912061,45-49,Female,SUV/Crossover,Florida,6.72721923946302,7.91188677848795,44.898899729045,17.0042101405043
1330,2827,11910221.8303375,50-54,Male,Van/Minivan,Indiana,2.0419434958006,6.38107342437689,71.5889269021146,25.0406755011337
1331,1135,6869402.99478886,75-79,Female,Car,Indiana,43.136208521292,9.99213469526688,75.6514067371255,47.0725040073062
1332,2653,11909646.2675344,20-24,Female,SUV/Crossover,Florida,41.1767057546307,13.3404465952197,46.9535355994892,37.2404007673202
1333,2250,12601451.0446472,25-29,Male,Car,Washington,7.88480625349933,10.411499400756,26.5239295709502,14.4745235571485
1334,1109,22467160.69662,20-24,Male,Car,New York,6.82952341294659,9.62115342115834,36.4977137553194,32.3957268044776
1335,1888,22374076.2169102,60-64,Did not specify,Car,North Carolina,3.98318121096966,2.86045329333548,21.3747372344494,11.2558837092751
